gender,age,gross_income,segment,num_credit_cards,tiprel_1mes,ind_actividad_cliente,num_Products,num_loans,duration
F,36 years,$ 51431.58,Individuals,0,I,0,0,0,1504
M,31 years,$ 54860.52,College_Graduated,0,I,0,1,0,1760
M,38 years,$ 257419.65,Individuals,0,A,1,1,0,1504
M,22 years,$ 94763.49,College_Graduated,0,A,1,1,0,1090
M,28 years,$ 98535.9,College_Graduated,0,A,1,1,0,1091
M,85 years,$ 42135.6,Individuals,0,A,1,2,0,4503
F,34 years,$ 101684.85,Individuals,0,A,1,3,0,733
F,57 years,$ 153733.56,Individuals,0,A,0,3,0,4162
F,65 years,$ 122549.64,Individuals,0,A,1,4,0,3268
M,23 years,$ 55711.41,College_Graduated,0,I,0,1,0,1481
M,43 years,$ 140529.66,Individuals,1,A,1,7,1,3666
M,24 years,$ 150005.58,College_Graduated,0,I,0,1,0,1516
M,36 years,$ 227416.98,Individuals,0,A,1,4,0,2330
F,67 years,$ 57809.01,Individuals,1,A,1,2,0,6628
F,53 years,$ 81800.37,Individuals,0,A,1,2,0,2680
F,65 years,$ 97604.49,Individuals,0,A,1,3,0,3508
M,25 years,$ 39285.57,College_Graduated,0,I,0,1,0,1420
M,34 years,$ 107254.47,Individuals,0,A,1,2,0,1104
F,23 years,$ 109161.3,College_Graduated,0,I,0,1,0,1517
F,61 years,$ 71214.09,VIP,1,A,1,4,0,3666
M,69 years,$ 74069.04,Individuals,0,A,0,1,0,7487
F,49 years,$ 58125.24,Individuals,0,A,1,3,0,4462
M,24 years,$ 29992.38,College_Graduated,0,I,0,1,0,1801
M,45 years,$ 272419.41,Individuals,1,A,1,6,0,2631
F,26 years,$ 54882.96,College_Graduated,0,I,0,1,0,1070
F,48 years,$ 222316.2,Individuals,0,A,1,1,0,3730
F,36 years,$ 56563.86,Individuals,0,A,1,1,0,804
F,28 years,$ 104341.05,College_Graduated,0,I,0,1,0,1762
F,49 years,$ 114610.41,Individuals,0,I,0,1,0,4674
F,51 years,$ 92152.62,Individuals,0,A,1,3,0,6403
F,80 years,$ 109440.75,Individuals,0,I,0,1,0,5436
F,29 years,$ 156573.84,College_Graduated,0,I,0,0,0,695
M,41 years,$ 87439.32,Individuals,0,I,0,0,0,3407
F,76 years,$ 30114.87,Individuals,0,A,0,0,0,4814
F,53 years,$ 84896.61,Individuals,0,I,1,1,0,3061
F,72 years,$ 286482.6,Individuals,0,A,1,1,0,6954
F,38 years,$ 99149.43,Individuals,0,I,0,1,0,5969
M,24 years,$ 82728.0,College_Graduated,0,I,0,1,0,1802
F,31 years,$ 120968.67,College_Graduated,0,I,0,1,0,1391
M,89 years,$ 198109.14,Individuals,0,I,0,0,0,5165
F,83 years,$ 91888.74,Individuals,0,I,0,0,0,4931
M,29 years,$ 82520.67,College_Graduated,0,I,0,1,0,1795
F,60 years,$ 112092.3,Individuals,0,I,0,2,0,5466
F,23 years,$ 84880.8,College_Graduated,0,I,0,1,0,1507
M,22 years,$ 83684.7,College_Graduated,0,A,1,1,0,1073
F,48 years,$ 61095.84,Individuals,0,A,1,1,0,3039
F,73 years,$ 150580.74,VIP,0,A,1,5,0,5465
F,61 years,$ 113966.94,Individuals,0,A,1,2,0,5599
M,22 years,$ 84542.25,College_Graduated,0,A,1,1,0,1150
F,44 years,$ 131631.42,Individuals,0,A,1,1,0,3614
F,83 years,$ 229228.2,Individuals,1,A,1,6,0,7635
M,54 years,$ 67606.05,Individuals,0,I,0,1,0,4957
F,52 years,$ 204765.21,Individuals,0,I,1,1,0,4450
F,36 years,$ 94849.23,Individuals,0,I,0,1,0,5183
M,32 years,$ 167174.19,College_Graduated,0,I,0,1,0,1447
M,57 years,$ 118234.53,Individuals,0,A,1,3,0,2348
M,21 years,$ 84613.59,College_Graduated,0,A,1,1,0,409
F,46 years,$ 152989.35,Individuals,0,I,0,1,0,3545
F,97 years,$ 71311.23,Individuals,0,A,0,0,0,5291
M,78 years,$ 54711.09,Individuals,0,A,1,2,0,2106
M,65 years,$ 45731.82,Individuals,0,I,0,0,0,2893
M,51 years,$ 51470.67,Individuals,0,I,1,2,0,5172
F,37 years,$ 78220.53,Individuals,0,I,0,1,0,1591
M,40 years,$ 45479.7,Individuals,0,I,0,0,0,5263
F,42 years,$ 150906.33,Individuals,0,I,1,1,0,1244
M,22 years,$ 62326.02,College_Graduated,0,I,0,1,0,1465
F,47 years,$ 80213.85,Individuals,0,I,0,0,0,1927
M,47 years,$ 157376.76,Individuals,0,I,0,1,0,2897
F,22 years,$ 793311.24,College_Graduated,0,A,1,1,0,1311
M,24 years,$ 398782.83,College_Graduated,0,I,0,1,0,1831
F,51 years,$ 177099.3,Individuals,0,I,0,1,0,7205
M,22 years,$ 47398.74,College_Graduated,0,I,0,0,0,1038
F,47 years,$ 52629.36,Individuals,0,I,0,0,0,677
F,41 years,$ 71738.37,Individuals,0,I,1,1,0,5129
M,15 years,$ 73116.66,Individuals,0,I,0,0,0,4896
F,82 years,$ 447427.32,Individuals,0,I,0,1,0,4058
M,28 years,$ 65468.55,College_Graduated,0,I,0,1,0,1143
F,48 years,$ 56312.64,Individuals,0,A,1,2,0,5479
M,24 years,$ 68772.84,College_Graduated,0,I,0,1,0,1735
F,23 years,$ 62168.28,College_Graduated,0,I,0,1,0,1131
F,41 years,$ 94830.12,Individuals,0,A,1,2,0,3905
F,49 years,$ 84905.07,Individuals,0,I,0,0,0,2909
M,24 years,$ 65405.88,College_Graduated,0,I,0,1,0,1084
M,44 years,$ 93137.43,Individuals,0,I,0,0,0,6611
M,22 years,$ 55908.78,College_Graduated,0,I,0,1,0,716
F,45 years,$ 61822.32,Individuals,0,I,0,1,0,3020
F,45 years,$ 96466.44,Individuals,0,I,0,0,0,5363
F,35 years,$ 230722.74,Individuals,0,A,0,0,0,696
M,21 years,$ 109310.31,College_Graduated,0,I,0,1,0,685
F,46 years,$ 55761.15,Individuals,0,I,0,0,0,1020
M,41 years,$ 154762.98,Individuals,0,A,1,1,0,4631
F,23 years,$ 40388.31,College_Graduated,0,I,0,1,0,692
M,22 years,$ 34128.09,College_Graduated,0,I,0,1,0,748
M,27 years,$ 61853.94,College_Graduated,0,A,1,5,0,1074
F,48 years,$ 139451.4,Individuals,0,A,1,1,0,7661
M,26 years,$ 46256.58,College_Graduated,0,I,0,1,0,1671
M,39 years,$ 51560.67,Individuals,0,A,1,2,0,2775
M,32 years,$ 35993.1,College_Graduated,0,I,0,1,0,1822
M,48 years,$ 98538.87,Individuals,0,A,1,1,0,4037
M,38 years,$ 190398.81,Individuals,0,A,1,2,0,4871
M,23 years,$ 61494.21,College_Graduated,0,A,1,1,0,1504
F,77 years,$ 140111.25,Individuals,0,I,0,2,0,4934
M,32 years,$ 99441.99,College_Graduated,0,I,0,0,0,1888
M,66 years,$ 117306.06,Individuals,0,I,0,1,0,5554
M,30 years,$ 63866.49,Individuals,0,I,0,0,0,3385
M,46 years,$ 161146.68,Individuals,0,I,0,0,0,4758
M,24 years,$ 101835.48,College_Graduated,0,I,0,1,0,783
F,26 years,$ 302561.52,College_Graduated,0,I,0,1,0,1837
M,87 years,$ 55605.09,Individuals,0,A,1,2,0,5466
M,27 years,$ 77179.71,College_Graduated,0,I,0,0,0,674
F,22 years,$ 123862.62,College_Graduated,0,A,1,1,0,1096
M,46 years,$ 147565.41,Individuals,0,A,1,1,0,6113
F,62 years,$ 114450.36,Individuals,0,A,1,5,0,6128
M,28 years,$ 108157.38,College_Graduated,0,A,1,2,0,451
F,76 years,$ 201223.59,VIP,0,A,1,3,0,5094
M,23 years,$ 44626.74,College_Graduated,0,I,0,1,0,1466
M,23 years,$ 44476.26,College_Graduated,0,A,1,1,0,1430
F,23 years,$ 17199.0,College_Graduated,0,I,0,0,0,1508
M,54 years,$ 85761.87,VIP,0,A,1,5,0,6017
M,77 years,$ 25380.0,Individuals,0,A,1,3,0,5529
F,28 years,$ 121429.11,College_Graduated,0,I,0,1,0,1770
F,23 years,$ 73005.96,College_Graduated,0,I,0,1,0,1511
F,47 years,$ 35982.45,Individuals,0,I,0,1,0,2791
F,47 years,$ 297341.79,Individuals,1,A,1,3,0,1458
M,21 years,$ 37482.57,College_Graduated,0,I,0,1,0,692
M,51 years,$ 95344.41,Individuals,0,I,0,0,0,5308
F,72 years,$ 86017.02,Individuals,0,I,1,1,0,6522
F,25 years,$ 148269.63,College_Graduated,0,I,1,1,0,1425
F,25 years,$ 59085.6,Individuals,0,I,0,1,0,2078
M,28 years,$ 258573.24,Individuals,0,I,0,0,0,2299
F,22 years,$ 93280.98,College_Graduated,0,I,0,1,0,1413
F,56 years,$ 299022.21,Individuals,0,A,1,3,0,4969
M,26 years,$ 102436.44,College_Graduated,0,I,0,0,0,467
M,44 years,$ 137180.43,VIP,0,A,1,3,0,4980
F,41 years,$ 94572.03,Individuals,1,A,1,6,1,3166
M,44 years,$ 141046.68,Individuals,0,I,0,1,0,4533
F,48 years,$ 117642.93,Individuals,0,I,0,1,0,984
F,40 years,$ 2448728.07,Individuals,0,I,0,0,0,2229
F,14 years,$ 92922.06,Individuals,0,I,0,1,0,4440
F,24 years,$ 203010.18,College_Graduated,0,I,0,1,0,676
F,36 years,$ 60470.82,Individuals,0,A,0,0,0,4185
M,27 years,$ 59214.3,College_Graduated,0,I,0,1,0,1046
F,26 years,$ 120492.84,Individuals,0,I,1,1,0,788
M,22 years,$ 84826.89,College_Graduated,0,A,1,1,0,418
M,33 years,$ 194363.97,Individuals,0,I,0,1,0,2350
M,27 years,$ 215562.45,College_Graduated,0,I,0,1,0,1872
F,39 years,$ 137091.69,Individuals,0,A,1,2,0,5416
F,22 years,$ 76055.97,Individuals,0,I,0,1,0,949
M,35 years,$ 84810.21,Individuals,0,I,0,1,0,1809
M,66 years,$ 106349.1,Individuals,1,A,1,8,0,5991
F,45 years,$ 98672.19,Individuals,0,I,0,1,0,6627
M,25 years,$ 82287.36,College_Graduated,0,I,0,1,0,1432
F,54 years,$ 49776.06,VIP,0,A,1,5,0,5891
M,23 years,$ 105554.55,College_Graduated,0,I,0,1,0,1385
F,31 years,$ 84320.4,Individuals,0,A,1,1,0,488
M,41 years,$ 153642.45,Individuals,0,A,1,0,0,1752
M,26 years,$ 45097.26,College_Graduated,0,I,0,1,0,1878
F,67 years,$ 52361.13,Individuals,0,I,1,1,0,4553
M,67 years,$ 97929.06,Individuals,0,I,0,0,0,3544
F,66 years,$ 127790.46,Individuals,0,A,1,1,0,5574
M,42 years,$ 106736.13,Individuals,0,A,1,3,0,5567
F,98 years,$ 251133.36,Individuals,0,I,0,0,0,6096
M,40 years,$ 152657.55,Individuals,0,A,1,2,0,2267
F,49 years,$ 148913.94,Individuals,0,A,0,4,0,7457
M,25 years,$ 60268.08,College_Graduated,0,I,0,1,0,1034
M,32 years,$ 103636.98,College_Graduated,0,A,1,1,0,663
F,52 years,$ 2336.01,Individuals,0,I,0,0,0,5536
F,45 years,$ 96896.88,Individuals,0,I,0,1,0,4684
F,40 years,$ 63090.69,Individuals,0,I,1,1,0,677
M,42 years,$ 190448.58,Individuals,0,I,0,2,0,5631
M,81 years,$ 78319.59,Individuals,0,I,0,1,0,3609
F,43 years,$ 105716.31,Individuals,0,A,1,3,0,5441
F,63 years,$ 108769.11,Individuals,0,I,0,0,0,6019
M,80 years,$ 322425.48,Individuals,0,I,0,1,0,5193
M,28 years,$ 104249.07,College_Graduated,0,I,0,1,0,1850
M,32 years,$ 133585.41,College_Graduated,1,A,1,5,0,5252
F,51 years,$ 32530.59,Individuals,0,I,0,1,0,2426
F,72 years,$ 211364.88,Individuals,0,I,0,0,0,3541
F,30 years,$ 270321.0,College_Graduated,0,A,1,1,0,4619
F,40 years,$ 161115.99,Individuals,0,A,1,1,0,4044
F,36 years,$ 79337.13,Individuals,0,A,1,2,0,1832
M,65 years,$ 68324.85,Individuals,0,A,1,1,0,681
F,38 years,$ 142914.09,Individuals,0,A,1,1,0,5459
F,55 years,$ 127367.49,Individuals,0,A,0,0,0,2259
M,46 years,$ 265731.84,Individuals,1,A,1,5,0,6844
F,21 years,$ 107666.46,College_Graduated,0,A,1,1,0,1063
F,43 years,$ 283163.64,Individuals,0,A,1,5,0,3050
M,24 years,$ 47477.52,College_Graduated,0,A,1,1,0,1794
M,42 years,$ 140001.66,Individuals,0,A,1,3,0,6802
F,41 years,$ 103237.17,Individuals,0,A,1,2,0,5186
F,42 years,$ 109308.69,Individuals,0,A,1,5,0,4923
F,27 years,$ 38399.52,College_Graduated,0,I,0,1,0,1795
F,37 years,$ 35878.92,Individuals,0,A,1,1,0,1135
M,71 years,$ 237243.15,Individuals,0,I,0,1,0,3842
M,23 years,$ 55818.15,College_Graduated,0,I,0,1,0,1725
M,28 years,$ 66636.39,College_Graduated,0,I,1,1,0,1784
M,20 years,$ 270270.93,College_Graduated,0,A,0,1,0,430
M,28 years,$ 117632.91,College_Graduated,0,I,0,1,0,1776
M,47 years,$ 84675.39,Individuals,0,I,0,0,0,6779
M,30 years,$ 69614.13,Individuals,0,A,1,1,0,1374
M,53 years,$ 416770.29,Individuals,0,A,1,4,0,2833
F,48 years,$ 136593.9,Individuals,0,A,1,3,0,3528
F,48 years,$ 59471.16,Individuals,0,A,1,3,0,5417
F,48 years,$ 159868.92,Individuals,0,I,0,0,0,6047
M,36 years,$ 130121.34,Individuals,0,I,0,1,0,3602
M,45 years,$ 70288.14,Individuals,0,I,0,1,0,2664
M,25 years,$ 223304.73,College_Graduated,0,A,1,1,0,1053
F,51 years,$ 258947.28,Individuals,0,A,1,1,1,3380
F,74 years,$ 126592.74,Individuals,0,I,0,1,0,4106
F,50 years,$ 135856.5,Individuals,0,A,0,1,0,4012
M,44 years,$ 159318.54,Individuals,0,A,1,1,0,3503
M,54 years,$ 216361.05,Individuals,0,I,0,0,0,3191
F,32 years,$ 73407.69,Individuals,0,A,1,1,0,1041
F,46 years,$ 55641.54,VIP,0,A,1,2,0,6961
M,45 years,$ 125648.19,Individuals,0,A,1,1,0,3287
F,25 years,$ 103568.91,College_Graduated,0,I,0,1,0,698
F,24 years,$ 52295.76,College_Graduated,0,I,0,1,0,1405
M,35 years,$ 91073.16,Individuals,1,A,1,2,0,1098
F,47 years,$ 110748.51,Individuals,0,A,1,1,0,1742
F,43 years,$ 69228.09,Individuals,0,I,0,0,0,3784
F,84 years,$ 189282.06,Individuals,0,I,0,1,0,5486
M,25 years,$ 101832.48,College_Graduated,0,I,0,1,0,1811
F,59 years,$ 102988.11,Individuals,0,A,1,1,0,460
M,26 years,$ 63562.86,College_Graduated,0,I,1,1,0,1094
M,24 years,$ 34241.61,College_Graduated,0,I,0,1,0,1430
F,51 years,$ 94575.84,Individuals,1,A,1,8,1,4317
M,22 years,$ 53195.97,College_Graduated,0,I,0,0,0,1149
F,43 years,$ 122386.8,Individuals,0,I,0,0,0,6467
M,63 years,$ 300069.75,Individuals,1,A,1,7,0,7107
M,59 years,$ 84872.37,Individuals,0,I,0,1,0,2928
F,39 years,$ 129821.67,Individuals,0,I,1,1,0,2152
M,56 years,$ 116408.73,Individuals,0,A,1,4,0,6796
M,23 years,$ 50179.59,College_Graduated,0,I,0,0,0,1430
F,50 years,$ 89701.05,Individuals,1,A,1,6,0,5309
M,24 years,$ 99256.98,College_Graduated,0,I,0,1,0,1511
F,21 years,$ 136169.4,College_Graduated,0,A,1,2,0,1207
M,27 years,$ 21694.32,College_Graduated,0,I,0,1,0,1797
F,54 years,$ 199174.74,Individuals,0,I,0,0,0,6760
F,48 years,$ 143937.99,Individuals,0,I,0,1,0,1969
M,54 years,$ 222172.62,Individuals,0,I,0,0,0,2959
F,42 years,$ 62683.71,Individuals,0,A,1,3,0,5283
M,71 years,$ 164667.12,Individuals,0,I,0,0,0,3051
F,47 years,$ 251718.39,Individuals,0,A,1,3,0,5959
F,56 years,$ 309927.69,Individuals,1,A,1,7,0,6121
F,57 years,$ 100019.37,VIP,0,A,1,3,0,5408
M,20 years,$ 578135.19,College_Graduated,0,I,0,1,0,677
M,71 years,$ 85512.63,Individuals,0,I,0,0,0,3327
F,48 years,$ 31145.88,Individuals,0,I,0,0,0,1971
M,45 years,$ 85441.71,Individuals,0,I,1,1,0,1789
F,29 years,$ 78804.81,College_Graduated,0,A,1,4,0,956
F,25 years,$ 148053.99,College_Graduated,0,A,1,1,0,1516
F,27 years,$ 157947.75,College_Graduated,0,I,0,1,0,1069
F,54 years,$ 529893.03,Individuals,0,I,0,0,0,7433
M,48 years,$ 318751.8,Individuals,0,A,1,4,0,5655
F,63 years,$ 196208.22,VIP,1,A,1,4,0,5364
M,22 years,$ 26815.26,College_Graduated,0,A,1,1,0,776
F,24 years,$ 318243.33,College_Graduated,0,I,0,1,0,1460
F,51 years,$ 62177.58,Individuals,0,I,0,1,0,4170
M,70 years,$ 296545.44,Individuals,0,A,1,1,0,6199
F,24 years,$ 56897.37,College_Graduated,0,I,0,1,0,1516
M,23 years,$ 174821.61,College_Graduated,0,I,0,1,0,1521
M,45 years,$ 120438.36,Individuals,0,I,0,2,0,1069
M,25 years,$ 63416.61,College_Graduated,0,I,0,1,0,1826
F,46 years,$ 140637.24,Individuals,0,A,1,4,0,6025
F,54 years,$ 150776.19,Individuals,0,I,0,1,0,5270
F,39 years,$ 146687.85,Individuals,0,A,1,1,0,3272
F,37 years,$ 131083.89,Individuals,0,A,1,3,0,2036
F,65 years,$ 390731.46,Individuals,0,I,0,1,0,3702
F,49 years,$ 122104.35,Individuals,1,A,1,6,0,6698
F,50 years,$ 36924.06,Individuals,0,I,0,0,0,831
F,42 years,$ 98690.34,Individuals,0,I,0,2,0,5135
M,23 years,$ 81734.67,College_Graduated,0,I,0,1,0,1151
M,46 years,$ 116738.16,Individuals,1,A,1,6,0,6082
M,40 years,$ 158107.5,Individuals,0,A,1,2,0,5720
M,54 years,$ 104065.2,Individuals,0,A,1,1,0,2354
F,81 years,$ 67916.79,Individuals,0,I,0,1,0,4945
F,27 years,$ 91230.12,College_Graduated,0,I,0,1,0,776
F,51 years,$ 131122.05,VIP,0,A,1,3,0,6803
M,61 years,$ 235013.37,College_Graduated,0,A,1,7,0,4038
F,75 years,$ 294677.01,Individuals,0,A,1,2,0,3280
F,29 years,$ 129322.68,Individuals,0,A,1,6,0,3005
F,50 years,$ 114201.78,Individuals,0,A,1,1,0,2739
F,48 years,$ 78639.18,Individuals,0,I,0,0,0,654
F,27 years,$ 43813.62,College_Graduated,0,I,0,1,0,677
M,54 years,$ 120235.59,Individuals,0,A,1,1,0,713
M,30 years,$ 77032.08,College_Graduated,0,I,0,2,0,1747
F,59 years,$ 54811.62,Individuals,0,I,0,1,0,3158
M,29 years,$ 85547.61,College_Graduated,0,I,0,1,0,1763
M,42 years,$ 54298.65,Individuals,0,I,1,1,0,487
M,28 years,$ 110616.09,College_Graduated,0,I,0,1,0,1404
F,51 years,$ 94446.03,Individuals,0,A,0,2,0,4372
M,43 years,$ 68330.34,Individuals,0,I,1,2,0,2320
M,22 years,$ 67351.41,College_Graduated,0,A,1,1,0,1144
F,27 years,$ 151860.48,Individuals,0,I,0,0,0,2762
F,28 years,$ 130652.85,College_Graduated,0,I,0,1,0,1461
F,51 years,$ 190016.16,Individuals,0,A,1,5,0,7107
F,49 years,$ 131570.34,VIP,1,A,1,10,0,5668
M,44 years,$ 68791.95,Individuals,0,A,1,2,0,4695
F,26 years,$ 111770.01,College_Graduated,0,I,0,1,0,725
M,60 years,$ 133918.17,Individuals,0,A,1,3,0,3365
F,35 years,$ 63361.83,Individuals,0,A,1,2,0,1249
F,21 years,$ 102369.06,College_Graduated,0,I,0,0,0,375
F,29 years,$ 43377.69,College_Graduated,0,I,0,1,0,1523
M,21 years,$ 56276.25,College_Graduated,0,A,1,1,0,776
F,36 years,$ 159064.38,Individuals,0,A,1,1,0,4043
F,28 years,$ 433020.45,College_Graduated,0,I,0,1,0,1770
M,38 years,$ 75600.48,Individuals,0,I,0,0,0,4287
M,25 years,$ 83398.83,College_Graduated,0,A,1,1,0,1814
M,44 years,$ 29257.95,Individuals,0,I,0,0,0,585
F,23 years,$ 74611.5,College_Graduated,0,I,0,1,0,1094
M,34 years,$ 161987.43,Individuals,0,A,1,2,0,2152
M,61 years,$ 70190.16,Individuals,0,A,1,5,0,5466
M,24 years,$ 43026.3,College_Graduated,0,I,0,1,0,1874
F,54 years,$ 45295.11,Individuals,0,A,1,1,0,804
F,38 years,$ 42733.26,Individuals,0,I,0,1,0,2806
F,24 years,$ 203011.98,College_Graduated,0,A,1,1,0,1745
F,68 years,$ 154475.94,Individuals,0,I,0,0,0,3726
F,24 years,$ 60085.05,College_Graduated,0,I,0,1,0,1873
F,31 years,$ 132964.65,College_Graduated,1,A,1,7,0,2207
M,24 years,$ 149268.36,College_Graduated,0,I,1,1,0,1851
F,26 years,$ 91538.55,College_Graduated,0,I,0,1,0,780
M,47 years,$ 463625.16,Individuals,1,A,1,5,0,5527
F,51 years,$ 171653.64,Individuals,0,I,0,1,0,4427
F,22 years,$ 156764.88,College_Graduated,0,I,0,0,0,989
F,52 years,$ 125402.97,Individuals,0,A,1,4,0,7541
M,21 years,$ 211606.23,College_Graduated,0,I,0,1,0,711
M,47 years,$ 172963.29,Individuals,0,A,1,3,0,1461
F,25 years,$ 59099.61,College_Graduated,0,I,0,1,0,1867
M,34 years,$ 207349.74,Individuals,0,I,0,0,0,2887
M,23 years,$ 27652.35,College_Graduated,0,I,0,1,0,1493
M,29 years,$ 79059.36,College_Graduated,0,I,0,1,0,1747
M,28 years,$ 134609.34,College_Graduated,0,I,0,1,0,1752
F,42 years,$ 114276.42,Individuals,0,A,0,0,0,5350
F,46 years,$ 158325.33,Individuals,0,I,0,1,0,5464
F,69 years,$ 919608.15,Individuals,0,I,0,0,0,951
M,98 years,$ 81913.74,Individuals,0,I,0,1,0,7585
M,90 years,$ 92718.87,VIP,0,A,1,1,0,4272
M,28 years,$ 58794.63,College_Graduated,0,I,0,1,0,1868
F,25 years,$ 72022.29,College_Graduated,0,A,1,1,0,711
F,59 years,$ 503537.46,Individuals,0,A,1,3,0,7543
F,57 years,$ 57752.49,Individuals,0,I,0,1,0,2431
F,51 years,$ 83499.12,Individuals,0,A,1,1,0,1444
M,21 years,$ 148879.83,College_Graduated,0,I,0,1,0,1097
M,49 years,$ 162406.8,Individuals,0,I,0,1,0,6145
F,23 years,$ 109641.03,College_Graduated,0,A,1,1,0,1509
M,22 years,$ 48290.4,College_Graduated,0,I,0,0,0,662
M,22 years,$ 23423.79,College_Graduated,0,I,0,1,0,1125
M,47 years,$ 60270.45,Individuals,0,A,1,1,0,587
M,57 years,$ 61305.93,Individuals,1,A,1,5,0,2704
F,66 years,$ 242253.39,Individuals,0,A,1,2,0,6806
M,32 years,$ 62472.81,College_Graduated,0,I,0,1,0,1755
M,27 years,$ 251936.79,College_Graduated,0,I,0,1,0,1061
F,54 years,$ 145741.5,Individuals,0,A,1,2,0,5862
F,28 years,$ 98694.75,College_Graduated,0,I,0,1,0,1433
M,31 years,$ 32550.39,Individuals,0,A,0,0,0,398
F,29 years,$ 65567.94,College_Graduated,0,A,1,2,0,397
F,57 years,$ 112705.38,Individuals,0,A,1,3,0,4598
M,53 years,$ 97013.94,Individuals,0,A,0,0,0,2151
M,21 years,$ 60595.95,College_Graduated,0,I,0,1,0,780
M,24 years,$ 43329.9,College_Graduated,0,I,0,0,0,1769
F,23 years,$ 43549.56,College_Graduated,0,I,0,1,0,1063
M,46 years,$ 78447.36,Individuals,0,A,1,3,0,4192
F,64 years,$ 75828.63,VIP,0,A,1,2,0,5652
F,64 years,$ 101877.9,Individuals,0,A,1,3,0,1593
F,34 years,$ 63349.68,Individuals,0,A,1,2,0,1070
F,23 years,$ 193638.12,College_Graduated,0,A,1,2,0,1452
F,46 years,$ 271574.19,Individuals,0,A,0,0,0,5865
F,74 years,$ 25037.88,Individuals,0,I,0,1,0,449
F,40 years,$ 76116.84,Individuals,0,I,0,1,0,2068
M,27 years,$ 58816.41,College_Graduated,0,I,0,0,0,1880
M,23 years,$ 59195.37,College_Graduated,0,A,1,2,0,1140
F,46 years,$ 110432.13,Individuals,0,A,1,1,0,6128
F,48 years,$ 164533.62,Individuals,0,A,1,4,0,1166
F,43 years,$ 101026.83,Individuals,0,A,1,2,0,1427
M,45 years,$ 244657.74,Individuals,0,A,1,2,0,5751
F,44 years,$ 178500.9,Individuals,0,A,1,1,0,3468
F,22 years,$ 170476.5,College_Graduated,0,I,0,1,0,1096
F,88 years,$ 169379.55,Individuals,0,I,0,0,0,3684
F,21 years,$ 51160.2,College_Graduated,0,I,0,1,0,730
F,91 years,$ 325800.9,Individuals,0,I,0,0,0,3772
M,29 years,$ 127224.15,College_Graduated,0,I,0,1,0,1789
M,41 years,$ 97265.58,Individuals,0,I,0,1,0,5777
F,44 years,$ 96558.51,Individuals,0,A,1,0,0,2417
M,88 years,$ 86786.97,Individuals,0,A,1,2,0,5791
F,49 years,$ 56757.54,Individuals,0,A,1,2,0,4794
F,23 years,$ 42106.65,College_Graduated,0,I,0,1,0,1426
M,23 years,$ 210699.27,College_Graduated,0,I,0,1,0,1453
M,66 years,$ 91670.85,Individuals,0,I,0,1,0,2396
F,104 years,$ 79630.71,Individuals,0,A,0,0,0,3566
F,21 years,$ 118355.97,College_Graduated,0,I,0,1,0,733
F,29 years,$ 108211.8,College_Graduated,0,A,1,1,0,1775
F,54 years,$ 464885.64,Individuals,0,I,0,1,0,5744
M,30 years,$ 108155.13,College_Graduated,0,I,1,1,0,1807
F,37 years,$ 367267.2,Individuals,0,A,1,5,0,4245
F,24 years,$ 31413.9,College_Graduated,0,I,0,1,0,1147
M,48 years,$ 451931.22,Individuals,0,A,0,0,0,2848
M,52 years,$ 110378.43,Individuals,0,A,1,3,0,2851
M,35 years,$ 320623.11,Individuals,0,A,1,1,0,1777
F,22 years,$ 216637.35,College_Graduated,0,A,1,2,0,1019
F,24 years,$ 183460.83,College_Graduated,0,I,0,0,0,1024
M,22 years,$ 39986.88,College_Graduated,0,A,0,1,0,1135
M,23 years,$ 77875.8,College_Graduated,0,I,0,1,0,1416
M,21 years,$ 99360.6,College_Graduated,0,A,1,1,0,720
F,57 years,$ 45109.5,Individuals,0,I,0,0,0,4328
M,62 years,$ 77991.78,Individuals,0,A,1,2,0,6243
M,62 years,$ 61644.66,Individuals,0,I,0,1,0,5359
M,24 years,$ 110163.99,College_Graduated,0,I,0,0,0,1760
M,22 years,$ 58437.72,College_Graduated,0,I,0,1,0,1073
F,32 years,$ 87097.92,Individuals,0,I,0,1,0,3566
F,21 years,$ 86746.2,College_Graduated,0,A,1,1,0,697
M,21 years,$ 99108.03,College_Graduated,0,I,0,0,0,754
M,47 years,$ 51641.67,Individuals,0,I,0,1,0,3097
M,28 years,$ 145684.86,Individuals,0,A,1,4,0,748
M,27 years,$ 124846.17,College_Graduated,0,A,1,1,0,731
M,66 years,$ 631025.97,Individuals,0,A,1,1,0,1142
M,22 years,$ 66245.55,College_Graduated,0,I,0,0,0,1081
F,47 years,$ 82344.63,Individuals,0,A,1,3,0,2370
F,39 years,$ 87509.1,Individuals,0,A,1,4,0,4547
M,54 years,$ 146891.07,Individuals,0,A,1,2,0,5757
F,22 years,$ 145340.67,College_Graduated,0,A,1,1,0,705
F,82 years,$ 102228.45,Individuals,0,I,0,1,0,5331
M,44 years,$ 62458.47,Individuals,1,A,1,4,0,4561
M,24 years,$ 64713.15,College_Graduated,0,I,0,1,0,1817
M,39 years,$ 90845.46,Individuals,0,I,0,0,0,576
M,46 years,$ 53848.29,Individuals,0,I,0,0,0,7545
F,11 years,$ 144718.56,Individuals,0,A,1,1,0,3824
F,64 years,$ 343376.43,Individuals,1,A,1,5,0,6491
F,57 years,$ 143699.25,Individuals,1,A,1,6,0,6184
